PlayerID,Full Name,Born,Age,Batting Style,Bowling Style,Playing Role,ID,Player Role Inferred,key_cricinfo,Player Role Cleaned,Bowling Style Cats
1071000,Bryce Parsons,"February 13, 2001, Benoni",21y 152d,Left hand Bat,Slow Left arm Orthodox,,fc60e81a,Bowler,1071000,Bowler,Left Arm Spinner
716733,Khushdil Shah,"February 07, 1995, Bannu, North-West Frontier Province",27y 158d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,fce581b5,Allrounder,716733,Middle order Batter,Left Arm Spinner
234675,Ravindrasinh Anirudhsinh Jadeja,"December 06, 1988, Navagam-Khed, Saurashtra",33y 221d,Left hand Bat,Slow Left arm Orthodox,Allrounder,fe93fd9d,Bowler,234675,Allrounder,Left Arm Spinner
422847,Harmeet Singh,"September 07, 1992, Mumbai",29y 311d,Left hand Bat,Slow Left arm Orthodox,,0bf15e52,Bowler,422847,Bowler,Left Arm Spinner
422106,Abrar Anjum Kazi,"September 29, 1989, Bangalore, Karnataka",32y 289d,Left hand Bat,Slow Left arm Orthodox,Bowler,16605a1b,Bowler,422106,Bowler,Left Arm Spinner
633397,Zahir Shehzad,"September 23, 1998, Nangarhar",23y 295d,Left hand Bat,Slow Left arm Orthodox,,1fa08c73,Bowler,633397,Bowler,Left Arm Spinner
1156719,Ahsan Yousuf,"May 25, 1984",38y 51d,Left hand Bat,Slow Left arm Orthodox,,2eee6ca6,Bowler,1156719,Bowler,Left Arm Spinner
550251,Kyle Ian Simmonds,"January 06, 1994, Durban",28y 190d,Left hand Bat,Slow Left arm Orthodox,,3122c016,Bowler,550251,Bowler,Left Arm Spinner
455524,Matthew Jack Leach,"June 22, 1991, Taunton, Somerset",31y 23d,Left hand Bat,Slow Left arm Orthodox,Bowler,3987e390,Bowler,455524,Bowler,Left Arm Spinner
390752,Abdullah Mazari,"January 01, 1987, Mazharsherfa, Afghanistan",35y 195d,Left hand Bat,Slow Left arm Orthodox,Bowler,4846ef98,Bowler,390752,Bowler,Left Arm Spinner
405692,James Stuart Sykes,"April 26, 1992, Huntingdon",30y 80d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,5147c792,Bowler,405692,Bowling Allrounder,Left Arm Spinner
236238,Saying Saju Datta,"January 01, 1985, Inathgonj, Sylhet",37y 195d,Left hand Bat,Slow Left arm Orthodox,,5a85d45f,Bowler,236238,Bowler,Left Arm Spinner
386101,Bishawnath Halder,"February 01, 1987, Khulna",35y 164d,Left hand Bat,Slow Left arm Orthodox,,8d70ab3e,Bowler,386101,Bowler,Left Arm Spinner
767447,James Edwin Graham Logan,"October 12, 1997, Wakefield, Yorkshire",24y 276d,Left hand Bat,Slow Left arm Orthodox,,9835bd79,Bowler,767447,Bowler,Left Arm Spinner
38920,Luke James Woodcock,"March 19, 1982",40y 118d,Left hand Bat,Slow Left arm Orthodox,Allrounder,9ba59a3c,Bowler,38920,Allrounder,Left Arm Spinner
793907,Rokhan Barakzai,"January 01, 1989",33y 195d,Left hand Bat,Slow Left arm Orthodox,Bowler,a35849be,Bowler,793907,Bowler,Left Arm Spinner
1129522,Christopher Lamont,"January 06, 1988, Kingston, Jamaica",34y 190d,Left hand Bat,Slow Left arm Orthodox,Bowler,a990c9c4,Bowler,1129522,Bowler,Left Arm Spinner
772397,Trinson Oclavia Carmichael,"July 04, 1992, Berbice, Guyana",30y 11d,Left hand Bat,Slow Left arm Orthodox,,a9a76481,Bowler,772397,Bowler,Left Arm Spinner
742529,Matthijs Bastiaan van Schelven,"April 03, 1989, The Hague",33y 103d,Left hand Bat,Slow Left arm Orthodox,Bowler,aef2982e,Bowler,742529,Bowler,Left Arm Spinner
1193308,Vatsal Mahesh Vaghela,"March 20, 2002, Milpitas, California",20y 117d,Left hand Bat,Slow Left arm Orthodox,,b6e29ef5,Bowler,1193308,Bowler,Left Arm Spinner
1048739,Ravisrinivasan Sai Kishore,"November 06, 1996, Chennai, Tamil Nadu",25y 251d,Left hand Bat,Slow Left arm Orthodox,Bowler,c7a995d3,Bowler,1048739,Bowler,Left Arm Spinner
1090597,Shahab Alam,,,Left hand Bat,Slow Left arm Orthodox,Bowler,cdd9fa95,Bowler,1090597,Bowler,Left Arm Spinner
1193404,Musawar Shah,"March 15, 1990",32y 122d,Left hand Bat,Slow Left arm Orthodox,,d482c8b8,Bowler,1193404,Bowler,Left Arm Spinner
32211,Padmanabhan Prasanth,"May 22, 1985, Thiruvananthapuram, Kerala",37y 54d,Left hand Bat,Slow Left arm Orthodox,Allrounder,ddb00822,Bowler,32211,Allrounder,Left Arm Spinner
405682,Paul Merwood Best,"March 08, 1991, Nuneaton, Warwickshire",31y 129d,Left hand Bat,Slow Left arm Orthodox,,e3db0e03,Bowler,405682,Bowler,Left Arm Spinner
446812,Bhuvan Karki,"January 28, 1994, Dhangadi",28y 168d,Left hand Bat,Slow Left arm Orthodox,,edc2a9c6,Bowler,446812,Bowler,Left Arm Spinner
703329,Mohammad Mujtaba,"December 01, 1994",27y 225d,Left hand Bat,Slow Left arm Orthodox,,8.00E+160,Bowler,703329,Bowler,Left Arm Spinner
1089938,Mmoloki Mooketsi,"December 24, 1996",25y 202d,Left hand Bat,Slow Left arm Orthodox,,008a024c,Bowler,1089938,Bowler,Left Arm Spinner
252855,Narendra Harshanaath Ekanayake,"November 08, 1977, Sri Lanka",44y 248d,Left hand Bat,Slow Left arm Orthodox,Bowler,00c98c78,Allrounder,252855,Bowler,Left Arm Spinner
446860,Zhivago Groenewald,"June 08, 1993, Walvis Bay",29y 36d,Left hand Bat,Slow Left arm Orthodox,Allrounder,017faef2,Bowler,446860,Allrounder,Left Arm Spinner
315062,Omphile Abel Ramela,"March 14, 1988, Soweto, Johhanesburg",34y 122d,Left hand Bat,Slow Left arm Orthodox,,04a5b56e,Batter,315062,Batter,Left Arm Spinner
331375,Hamish Duncan Rutherford,"April 27, 1989, Dunedin, Otago",33y 78d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,0605de92,Batter,331375,Opening Batter,Left Arm Spinner
873769,Sultan Ahmed,"October 11, 1989, Gujranwala, Punjab",32y 276d,Left hand Bat,Slow Left arm Orthodox,Bowler,07687c15,Bowler,873769,Bowler,Left Arm Spinner
380974,Sunzamul Islam,"January 17, 1990, Rajshahi",32y 178d,Left hand Bat,Slow Left arm Orthodox,Bowler,0f348f58,Bowler,380974,Bowler,Left Arm Spinner
307195,Yeron Sacha De Alwis Seneveratne,"January 30, 1992, Sri Lanka",30y 165d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,0f71478c,Batter,307195,Opening Batter,Left Arm Spinner
302269,Christopher David James Dent,"January 20, 1991, Bristol",31y 175d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,10435ca2,Batter,302269,Opening Batter,Left Arm Spinner
596537,Siyabonga Mahima,"May 09, 1996",26y 66d,Left hand Bat,Slow Left arm Orthodox,,1062bebb,Bowler,596537,Bowler,Left Arm Spinner
51738,Sunil Dhaniram,"October 17, 1968, Port Mourant, Berbice, Guyana",53y 270d,Left hand Bat,Slow Left arm Orthodox,Allrounder,123e663a,Bowler,51738,Allrounder,Left Arm Spinner
659081,Mark Robert James Watt,"July 29, 1996, Eastern General Hospital, Edinburgh",25y 350d,Left hand Bat,Slow Left arm Orthodox,Bowler,1252f71a,Bowler,659081,Bowler,Left Arm Spinner
512191,Fakhar Zaman,"April 10, 1990, Mardan, North-West Frontier Province",32y 95d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,1777c020,Batter,512191,Opening Batter,Left Arm Spinner
36084,Yuvraj Singh,"December 12, 1981, Chandigarh",40y 214d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,1c914163,Allrounder,36084,Middle order Batter,Left Arm Spinner
43726,Zahid Hussain,"December 18, 1974, Sargodha, Punjab",47y 208d,Left hand Bat,Slow Left arm Orthodox,Bowler,1e5708ac,Bowler,43726,Bowler,Left Arm Spinner
56268,Arafat Sunny,"September 29, 1986",35y 288d,Left hand Bat,Slow Left arm Orthodox,Bowler,1f7adc8a,Bowler,56268,Bowler,Left Arm Spinner
637296,Arshaan A Jasani,"December 15, 1998",23y 211d,Left hand Bat,Slow Left arm Orthodox,,1fb04d31,Batter,637296,Batter,Left Arm Spinner
533863,Mohammad Azam,"October 23, 1980",41y 264d,Left hand Bat,Slow Left arm Orthodox,,2056c495,Batter,533863,Batter,Left Arm Spinner
542323,Zamir Khan,"March 16, 1992, Nangarhar",30y 120d,Left hand Bat,Slow Left arm Orthodox,Bowler,21d46f15,Bowler,542323,Bowler,Left Arm Spinner
1150772,Tom William Hartley,"May 03, 1999, Ormskirk, Lancashire",23y 72d,Left hand Bat,Slow Left arm Orthodox,Bowler,22b98d7c,Bowler,1150772,Bowler,Left Arm Spinner
629057,Shadman Islam Anik,"May 18, 1995, Dhaka",27y 57d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,246d11a2,Batter,629057,Opening Batter,Left Arm Spinner
422992,Ankit Nagendra Sharma,"April 20, 1991, Gwalior, Madhya Pradesh",31y 85d,Left hand Bat,Slow Left arm Orthodox,Bowler,24d94623,Bowler,422992,Bowler,Left Arm Spinner
42106,Najeeb Amar,"September 25, 1971, Dera Ghazi Khan, Punjab",50y 292d,Left hand Bat,Slow Left arm Orthodox,Allrounder,25e26a23,Bowler,42106,Allrounder,Left Arm Spinner
46750,Robin John Peterson,"August 04, 1979, Port Elizabeth, Cape Province",42y 344d,Left hand Bat,Slow Left arm Orthodox,Bowler,26ff4c29,Bowler,46750,Bowler,Left Arm Spinner
1153700,Lucky Ali Malik,"October 20, 2003, Copenhagen",18y 267d,Left hand Bat,Slow Left arm Orthodox,,28b032ac,Allrounder,1153700,Allrounder,Left Arm Spinner
633525,Sushan Bhari,"March 06, 1995, Palpa",27y 130d,Left hand Bat,Slow Left arm Orthodox,Bowler,28c7d721,Bowler,633525,Bowler,Left Arm Spinner
233063,Louis Petrus van der Westhuizen,"March 31, 1988, Windhoek",34y 105d,Left hand Bat,Slow Left arm Orthodox,Batter,2.92E+05,Allrounder,233063,Batter,Left Arm Spinner
1163144,Ajaz Patel,"March 04, 2002",20y 132d,Left hand Bat,Slow Left arm Orthodox,,29b6bcd4,Allrounder,1163144,Allrounder,Left Arm Spinner
337913,Ankeet Anil Chavan,"October 28, 1985, Bombay (now Mumbai), Maharashtra",36y 259d,Left hand Bat,Slow Left arm Orthodox,Batter,29d72eb2,Bowler,337913,Batter,Left Arm Spinner
402144,Shahrulnizam Yusof Mohammed,"February 15, 1990, Kuantan, Pahang",32y 149d,Left hand Bat,Slow Left arm Orthodox,,2b8718c8,Bowler,402144,Bowler,Left Arm Spinner
554691,Axar Rajeshbhai Patel,"January 20, 1994, Anand, Gujarat",28y 175d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,2e171977,Bowler,554691,Bowling Allrounder,Left Arm Spinner
232356,Roneel Magan Hira,"January 23, 1987, Auckland",35y 172d,Left hand Bat,Slow Left arm Orthodox,Bowler,2e966563,Bowler,232356,Bowler,Left Arm Spinner
628236,Ameer Saiyed,"April 09, 1996, Botswana",26y 96d,Left hand Bat,Slow Left arm Orthodox,,2f22325f,Batter,628236,Batter,Left Arm Spinner
348148,Mohammad Nawaz,"March 21, 1994, Rawalpindi, Punjab",28y 115d,Left hand Bat,Slow Left arm Orthodox,Allrounder,3086f7a4,Bowler,348148,Allrounder,Left Arm Spinner
1076394,Mohammad Taha Khan,"October 05, 2000, Karachi",21y 282d,Left hand Bat,Slow Left arm Orthodox,Allrounder,3207b7d2,Bowler,1076394,Allrounder,Left Arm Spinner
319606,Azmatullah Mohammed Nazeer,"September 05, 1973, Pakistan",48y 312d,Left hand Bat,Slow Left arm Orthodox,,3307fd38,Bowler,319606,Bowler,Left Arm Spinner
230852,Dean Elgar,"June 11, 1987, Welkom, Orange Free State",35y 33d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,33085ffb,Allrounder,230852,Opening Batter,Left Arm Spinner
585083,Zeeshan Maqsood,"October 24, 1987",34y 263d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,34464143,Allrounder,585083,Opening Batter,Left Arm Spinner
51248,Sulieman Jamaal Benn,"July 22, 1981, Haynesville, St James, Barbados",40y 357d,Left hand Bat,Slow Left arm Orthodox,Bowler,364ee2cf,Bowler,51248,Bowler,Left Arm Spinner
348049,Nasum Ahmed,"December 05, 1994",27y 221d,Left hand Bat,Slow Left arm Orthodox,Bowler,37654b75,Bowler,348049,Bowler,Left Arm Spinner
23523,Michael Howard Yardy,"November 27, 1980, Pembury, Kent",41y 229d,Left hand Bat,Slow Left arm Orthodox,Allrounder,3812d56b,Bowler,23523,Allrounder,Left Arm Spinner
1217275,Abdul Majid Malik,"February 13, 1992",30y 151d,Left hand Bat,Slow Left arm Orthodox,,384cebed,Bowler,1217275,Bowler,Left Arm Spinner
233255,Mrunal Ketan Patel,"October 28, 1986, Gandhinagar City, Gujarat, India",35y 259d,Left hand Bat,Slow Left arm Orthodox,,3bc24c1a,Batter,233255,Batter,Left Arm Spinner
1194959,Jacob Graham Bethell,"October 23, 2003, Barbados",18y 264d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,3c55c703,Bowler,1194959,Batting Allrounder,Left Arm Spinner
235532,Cephas Zhuwao,"December 15, 1984, Harare",37y 211d,Left hand Bat,Slow Left arm Orthodox,Batter,3e51db81,Batter,235532,Batter,Left Arm Spinner
380990,Simon Mosouenyane Khomari,"October 10, 1991, Bloemfontein",30y 277d,Left hand Bat,Slow Left arm Orthodox,,3eb228b0,Batter,380990,Batter,Left Arm Spinner
527663,Jagadeesha Suchith,"January 16, 1994, Mysore",28y 179d,Left hand Bat,Slow Left arm Orthodox,Bowler,4125d931,Bowler,527663,Bowler,Left Arm Spinner
1159869,Dineshbhai Ahir,"January 22, 1981, Navsari, Gujarat",41y 173d,Left hand Bat,Slow Left arm Orthodox,,424a646f,Allrounder,1159869,Allrounder,Left Arm Spinner
333780,Nicolas James Maddinson,"December 21, 1991, Nowra, New South Wales",30y 205d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,44afbf2d,Batter,333780,Opening Batter,Left Arm Spinner
956319,Ayaan Khan,"August 30, 1992, Bhopal, Madhya Pradesh",29y 318d,Left hand Bat,Slow Left arm Orthodox,Allrounder,44d6a8b8,Allrounder,956319,Allrounder,Left Arm Spinner
571703,Wellington Pedzisai Masakadza,"October 04, 1993, Harare",28y 283d,Left hand Bat,Slow Left arm Orthodox,Bowler,4bc0a378,Bowler,571703,Bowler,Left Arm Spinner
530812,Akeal Jerome Hosein,"April 25, 1993, Port-of-Spain",29y 80d,Left hand Bat,Slow Left arm Orthodox,Bowler,4d7f517e,Bowler,530812,Bowler,Left Arm Spinner
5017,Xavier John Doherty,"November 22, 1982, Scottsdale, Tasmania",39y 234d,Left hand Bat,Slow Left arm Orthodox,Bowler,502b2c81,Bowler,5017,Bowler,Left Arm Spinner
6683,Shaun Edward Marsh,"July 09, 1983, Narrogin, Western Australia",39y 5d,Left hand Bat,Slow Left arm Orthodox,Top order Batter,508a1ea7,Batter,6683,Top order Batter,Left Arm Spinner
429903,Lesiba Chris Ngoepe,"April 14, 1993, Vosloorus",29y 91d,Left hand Bat,Slow Left arm Orthodox,Allrounder,51355a30,Batter,429903,Allrounder,Left Arm Spinner
282599,Mohammad Murad Khan,"January 29, 1986, Jessore, Khulna",36y 166d,Left hand Bat,Slow Left arm Orthodox,,5173fb9d,Bowler,282599,Bowler,Left Arm Spinner
277911,George Herrick Worker,"August 23, 1989, Palmerston North",32y 325d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,51a36d3e,Allrounder,277911,Batting Allrounder,Left Arm Spinner
6285,Darren Scott Lehmann,"February 05, 1970, Gawler, South Australia",52y 159d,Left hand Bat,Slow Left arm Orthodox,Top order Batter,53fe6ee4,Batter,6285,Top order Batter,Left Arm Spinner
819431,Nasir Totakhil,"March 15, 2000, Paktia",22y 121d,Left hand Bat,Slow Left arm Orthodox,,54b516fa,Bowler,819431,Bowler,Left Arm Spinner
238672,Nauman Ali,"October 07, 1986, Sanghar, Sind",35y 280d,Left hand Bat,Slow Left arm Orthodox,Bowler,54c58a5e,Bowler,238672,Bowler,Left Arm Spinner
452472,Anshuman Rath,"November 05, 1997, Hong Kong",24y 251d,Left hand Bat,Slow Left arm Orthodox,Wicketkeeper Batter,552b228c,Allrounder,452472,Wicketkeeper,Left Arm Spinner
386100,Taibur Rahman,"August 10, 1991, Narayangonj",30y 338d,Left hand Bat,Slow Left arm Orthodox,Allrounder,561aff5c,Batter,386100,Allrounder,Left Arm Spinner
18655,Mudhsuden Singh Panesar,"April 25, 1982, Luton, Bedfordshire",40y 80d,Left hand Bat,Slow Left arm Orthodox,Bowler,5a37ec26,Bowler,18655,Bowler,Left Arm Spinner
40170,Fayyaz Ahmed,"May 12, 1983, Gujrat, Punjab",39y 63d,Left hand Bat,Slow Left arm Orthodox,Allrounder,5a6bb1c7,Allrounder,40170,Allrounder,Left Arm Spinner
471342,Krunal Himanshu Pandya,"March 24, 1991, Ahmedabad, Gujarat",31y 112d,Left hand Bat,Slow Left arm Orthodox,Allrounder,5b8c830e,Bowler,471342,Allrounder,Left Arm Spinner
793457,Hazratullah Zazai,"March 23, 1998, Paktia",24y 113d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,5ea51c25,Batter,793457,Opening Batter,Left Arm Spinner
280734,Imrul Kayes,"February 02, 1987, Meherpur, Khulna",35y 162d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,5fbe14fc,Batter,280734,Opening Batter,Left Arm Spinner
388781,Martin Owen Kain,"May 16, 1988, Nelson",34y 59d,Left hand Bat,Slow Left arm Orthodox,,60b46ad1,Allrounder,388781,Allrounder,Left Arm Spinner
1021025,Muhammad Amir Azim Abdul Shukor,"April 24, 2001",21y 81d,Left hand Bat,Slow Left arm Orthodox,,60bec5c3,Bowler,1021025,Bowler,Left Arm Spinner
40250,Fawad Alam,"October 08, 1985, Karachi",36y 279d,Left hand Bat,Slow Left arm Orthodox,Top order Batter,61f05b05,Batter,40250,Top order Batter,Left Arm Spinner
1159668,Jonathan Benjamin,"February 08, 1979, Roseau, Dominica",43y 156d,Left hand Bat,Slow Left arm Orthodox,,621905b0,Bowler,1159668,Bowler,Left Arm Spinner
905931,Thilan Nipuna Walallawita,"June 23, 1998, Colombo",24y 21d,Left hand Bat,Slow Left arm Orthodox,Bowler,64212089,Bowler,905931,Bowler,Left Arm Spinner
34118,Sridharan Sriram,"February 21, 1976, Madras (now Chennai), Tamil Nadu",46y 143d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,64a4c383,Allrounder,34118,Middle order Batter,Left Arm Spinner
446810,Mohammad Nazmul Islam,"March 21, 1992, Dhaka",30y 115d,Left hand Bat,Slow Left arm Orthodox,Bowler,6575e3bc,Bowler,446810,Bowler,Left Arm Spinner
656851,Muthunama Gonnage Shehan Madupa Fernando,"July 13, 1991, Marawila, Sri Lanka",31y 1d,Left hand Bat,Slow Left arm Orthodox,,658c2e71,Bowler,656851,Bowler,Left Arm Spinner
515924,Vincent Ateak,"May 10, 1997",25y 65d,Left hand Bat,Slow Left arm Orthodox,,65a60be7,Bowler,515924,Bowler,Left Arm Spinner
800395,Anas Khan,"February 26, 1993, Pakistan",29y 138d,Left hand Bat,Slow Left arm Orthodox,Opening Batter,66a7f213,Batter,800395,Opening Batter,Left Arm Spinner
29725,Sunil Bandacharya Joshi,"June 06, 1970, Gadag, Karnataka",52y 38d,Left hand Bat,Slow Left arm Orthodox,Allrounder,670709ec,Bowler,29725,Allrounder,Left Arm Spinner
951781,Milton Shumba,"October 19, 2000, Chitungwiza",21y 268d,Left hand Bat,Slow Left arm Orthodox,Top order Batter,6766ca00,Batter,951781,Top order Batter,Left Arm Spinner
423510,Salman Bin Nazar,"March 29, 1991, Multan, Punjab",31y 107d,Left hand Bat,Slow Left arm Orthodox,,679af2e2,Bowler,423510,Bowler,Left Arm Spinner
44091,Nico Boje,"March 20, 1973, Bloemfontein, Orange Free State",49y 116d,Left hand Bat,Slow Left arm Orthodox,Bowler,6a0537aa,Bowler,44091,Bowler,Left Arm Spinner
32130,Pragyan Prayash Ojha,"September 05, 1986, Bhubaneswar, Orissa",35y 312d,Left hand Bat,Slow Left arm Orthodox,Bowler,6c6591ab,Bowler,32130,Bowler,Left Arm Spinner
595739,Jacobus Leus du Plooy,"January 12, 1995",27y 183d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,6e6fb538,Batter,595739,Middle order Batter,Left Arm Spinner
949561,Daniel Thornhill Moriarty,"February 12, 1999, Reigate, Surrey",23y 152d,Left hand Bat,Slow Left arm Orthodox,Bowler,6ea2710f,Bowler,949561,Bowler,Left Arm Spinner
348031,Derone Yohann Anthony Davis,"October 14, 1992, Trinidad",29y 273d,Left hand Bat,Slow Left arm Orthodox,Bowler,74b02e0c,Bowler,348031,Bowler,Left Arm Spinner
23512,David John Wainwright,"March 21, 1985, Pontefract, Yorkshire",37y 115d,Left hand Bat,Slow Left arm Orthodox,Allrounder,75223da4,Bowler,23512,Allrounder,Left Arm Spinner
212756,Sachith Shanaka Pathirana,"March 21, 1989, Kandy",33y 115d,Left hand Bat,Slow Left arm Orthodox,Allrounder,753c95b9,Bowler,212756,Allrounder,Left Arm Spinner
35619,Vidyut Sivaramakrishnan,"December 03, 1981, Madras (now Chennai), Tamil Nadu",40y 223d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,756389bd,Batter,35619,Batting Allrounder,Left Arm Spinner
50460,Elle Hennadige Shadeep Nadeeja Silva,"August 18, 1978, Galle",43y 330d,Left hand Bat,Slow Left arm Orthodox,Bowler,7572bf45,Bowler,50460,Bowler,Left Arm Spinner
1183914,Murid Ekrami,"December 31, 2000",21y 195d,Left hand Bat,Slow Left arm Orthodox,,76b19864,Bowler,1183914,Bowler,Left Arm Spinner
222159,Jean Symes,"November 13, 1986, Johannesburg, Transvaal, South Africa",35y 243d,Left hand Bat,Slow Left arm Orthodox,,77841dcc,Batter,222159,Batter,Left Arm Spinner
5966,Aaron Keith Heal,"March 13, 1983, Armadale, Perth, Western Australia",39y 123d,Left hand Bat,Slow Left arm Orthodox,Bowler,78ba5d1b,Bowler,5966,Bowler,Left Arm Spinner
349853,Zafar Shahaan Ansari,"December 10, 1991, Ascot, Berkshire",30y 216d,Left hand Bat,Slow Left arm Orthodox,Allrounder,7b1e20ea,Bowler,349853,Allrounder,Left Arm Spinner
774219,Matthew Paul Kuhnemann,"September 20, 1996",25y 297d,Left hand Bat,Slow Left arm Orthodox,Bowler,7b953689,Bowler,774219,Bowler,Left Arm Spinner
208269,Naved Ahmed Yasin,"July 15, 1987, Gaggu Mandi, Punjab",34y 364d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,7bc1a2d1,Batter,208269,Middle order Batter,Left Arm Spinner
318788,Haris Sohail,"January 09, 1989, Sialkot, Punjab",33y 186d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,7cd0a092,Batter,318788,Middle order Batter,Left Arm Spinner
25475,Ross Thomas Lyons,"December 08, 1984, Greenock",37y 218d,Left hand Bat,Slow Left arm Orthodox,,7d32d965,Bowler,25475,Bowler,Left Arm Spinner
56143,Shakib Al Hasan,"March 24, 1987, Magura, Jessore",35y 112d,Left hand Bat,Slow Left arm Orthodox,Allrounder,7dc35884,Allrounder,56143,Allrounder,Left Arm Spinner
535393,Senuran Muthusamy,"February 22, 1994, Durban",28y 142d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,7dfb8890,Allrounder,535393,Batting Allrounder,Left Arm Spinner
1141934,Kushal Malla,"March 05, 2004",18y 131d,Left hand Bat,Slow Left arm Orthodox,Batting Allrounder,7e9f1cde,Bowler,1141934,Batting Allrounder,Left Arm Spinner
455463,Syed Aamir Kaleem,"November 20, 1981, Karachi, Sind, Pakistan",40y 236d,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,7ecb9a14,Allrounder,455463,Middle order Batter,Left Arm Spinner
252833,Chesney Francis Hughes,"January 20, 1991, Anguilla",31y 175d,Left hand Bat,Slow Left arm Orthodox,Allrounder,7f3f108f,Batter,252833,Allrounder,Left Arm Spinner
1233056,Rohan Bhavesh Patel,"October 30, 1994",27y 257d,Left hand Bat,Slow Left arm Orthodox,,7f46e127,Bowler,1233056,Bowler,Left Arm Spinner
438563,Mark Sinclair Chapman,"June 27, 1994, Hong Kong",28y 17d,Left hand Bat,Slow Left arm Orthodox,Allrounder,7fa12533,Batter,438563,Allrounder,Left Arm Spinner
55883,Mohammad Elias Sunny,"January 01, 1986, Dhaka",36y 194d,Left hand Bat,Slow Left arm Orthodox,Bowler,817c1746,Bowler,55883,Bowler,Left Arm Spinner
371150,Ashok Lakshminarayan Menaria,"October 29, 1990, Udaipur, Rajasthan",31y 258d,Left hand Bat,Slow Left arm Orthodox,Allrounder,8291f939,Batter,371150,Allrounder,Left Arm Spinner
633366,Shahidullah Kamal,"February 06, 1999, Khost",23y 158d,Left hand Bat,Slow Left arm Orthodox,,82b90140,Allrounder,633366,Allrounder,Left Arm Spinner
1283175,Damith Kosala Dabarera Warnakulasuriya,"November 01, 2001",20y 255d,Left hand Bat,Slow Left arm Orthodox,,832b77c6,Bowler,1283175,Bowler,Left Arm Spinner
1267517,Michael Rory Dorgan,"June 18, 1988",34y 26d,Left hand Bat,Slow Left arm Orthodox,,842b7388,Bowler,1267517,Bowler,Left Arm Spinner
277237,Sayed Iqbal Abdulla,"December 02, 1989, Azamgarh",32y 224d,Left hand Bat,Slow Left arm Orthodox,Allrounder,85aae393,Bowler,277237,Allrounder,Left Arm Spinner
56031,Mehrab Hossain jnr,"July 08, 1987, Rajshahi",35y 6d,Left hand Bat,Slow Left arm Orthodox,Batter,86cd782f,Batter,56031,Batter,Left Arm Spinner
56283,Abdur Razzak,"June 15, 1982, Khulna",40y 29d,Left hand Bat,Slow Left arm Orthodox,Bowler,888e32bf,Bowler,56283,Bowler,Left Arm Spinner
55889,Faisal Hossain,"October 26, 1978, Chittagong, Bangladesh",43y 261d,Left hand Bat,Slow Left arm Orthodox,,89ffd337,Batter,55889,Batter,Left Arm Spinner
643427,Elliot Owen Hooper,"March 22, 1996, Eastbourne, Sussex",26y 114d,Left hand Bat,Slow Left arm Orthodox,,8e4ef717,Bowler,643427,Bowler,Left Arm Spinner
56017,Khondaker Mosharraf Hossain,"November 20, 1981, Dhaka",,Left hand Bat,Slow Left arm Orthodox,Allrounder,8eb611d0,Bowler,56017,Allrounder,Left Arm Spinner
56138,MD Sohrawordi Shuvo,"November 21, 1988, Rajshahi",33y 235d,Left hand Bat,Slow Left arm Orthodox,Bowler,8fb49ef8,Bowler,56138,Bowler,Left Arm Spinner
1193255,Luke Hubert Balfour Harrington-Myers,"May 04, 2001, Kingston, Surrey",21y 71d,Left hand Bat,Slow Left arm Orthodox,,91136091,Bowler,1193255,Bowler,Left Arm Spinner
385065,Asif Khan Afridi,"December 25, 1986, Peshawar, North-West Frontier Province",35y 201d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,9489623e,Bowler,385065,Bowling Allrounder,Left Arm Spinner
277797,Kyle Nipper,"November 25, 1987, Pietermaritzburg",34y 231d,Left hand Bat,Slow Left arm Orthodox,,9784fb60,Allrounder,277797,Allrounder,Left Arm Spinner
670045,Gudakesh Motie-Kanhai,"March 29, 1995, Georgetown, Guyana",27y 107d,Left hand Bat,Slow Left arm Orthodox,Bowler,97bdec3d,Bowler,670045,Bowler,Left Arm Spinner
559062,Nicholas Frederick Kelly,"July 25, 1993, St Kilda, Melbourne, Victoria, Australia",28y 354d,Left hand Bat,Slow Left arm Orthodox,Top order Batter,97f437ed,Batter,559062,Top order Batter,Left Arm Spinner
